logdet_Q,lambda_min_Q,Phi,rel_W_error,test_nll
29.726303459223605,0.7499999999999983,817.2746031200123,0.549739276540857,9.81400128952949
29.726303459223605,0.7499999999999983,817.2746031200123,0.549739276540857,9.81400128952949
29.726303459223605,0.7499999999999983,817.2746031200123,0.549739276540857,9.81400128952949
29.726303459223605,0.7499999999999983,817.2746031200123,0.549739276540857,9.81400128952949
29.726303459223605,0.7499999999999983,817.2746031200123,0.549739276540857,9.81400128952949
29.726303459223605,0.7499999999999983,817.2746031200123,0.549739276540857,9.81400128952949
29.726303459223605,0.7499999999999983,817.2746031200123,0.549739276540857,9.81400128952949
29.726303459223605,0.7499999999999983,817.2746031200123,0.549739276540857,9.81400128952949
29.726303459223605,0.7499999999999983,817.2746031200123,0.549739276540857,9.81400128952949
29.726303459223605,0.7499999999999983,817.2746031200123,0.549739276540857,9.81400128952949
29.726303459223605,0.7499999999999983,817.2746031200123,0.549739276540857,9.81400128952949
29.534347517572858,0.7499999999999993,816.012202669915,0.5327719240759224,9.710003086592362
29.526719498394918,0.7499999999999988,819.8814773587353,0.5866559628590942,9.820917511245307
29.526719498394918,0.7499999999999988,819.8814773587353,0.5866559628590942,9.820917511245307
29.526719498394918,0.7499999999999988,819.8814773587353,0.5866559628590942,9.820917511245307
29.76324606767375,0.7499999999999989,821.2989425126628,0.5328352415607869,9.79525322446743
29.76324606767375,0.7499999999999989,821.2989425126628,0.5328352415607869,9.79525322446743
29.76324606767375,0.7499999999999989,821.2989425126628,0.5328352415607869,9.79525322446743
29.76324606767375,0.7499999999999989,821.2989425126628,0.5328352415607869,9.79525322446743
29.76324606767375,0.7499999999999989,821.2989425126628,0.5328352415607869,9.79525322446743
29.76324606767375,0.7499999999999989,821.2989425126628,0.5328352415607869,9.79525322446743
29.76324606767375,0.7499999999999989,821.2989425126628,0.5328352415607869,9.79525322446743
29.969539538931837,0.7499999999999994,821.4156033873334,0.5593467944445026,9.840466118340737
29.853275979091972,0.7499999999999988,819.7235630788552,0.5392675459218758,9.804608047413245
29.853275979091972,0.7499999999999988,819.7235630788552,0.5392675459218758,9.804608047413245
30.003298379849163,0.749999999999998,821.1595456788369,0.554073613734549,9.895363897454354
29.98820333188414,0.7499999999999991,816.8325923841277,0.5132712380303721,9.80968387196469
29.972341357826984,0.7499999999999991,817.5182123370064,0.5119884549120299,9.86142473067567
29.972341357826984,0.7499999999999991,817.5182123370064,0.5119884549120299,9.86142473067567
29.972341357826984,0.7499999999999991,817.5182123370064,0.5119884549120299,9.86142473067567
29.972341357826984,0.7499999999999991,817.5182123370064,0.5119884549120299,9.86142473067567
30.296771398111993,0.7499999999999997,816.6285624644463,0.5249253277128684,9.902914615231655
30.296771398111993,0.7499999999999997,816.6285624644463,0.5249253277128684,9.902914615231655
30.3000593259879,0.749999999999998,812.704061842929,0.5234037792794627,9.874637050061356
30.3000593259879,0.749999999999998,812.704061842929,0.5234037792794627,9.874637050061356
30.3000593259879,0.749999999999998,812.704061842929,0.5234037792794627,9.874637050061356
30.3000593259879,0.749999999999998,812.704061842929,0.5234037792794627,9.874637050061356
30.3000593259879,0.749999999999998,812.704061842929,0.5234037792794627,9.874637050061356
30.37226722407666,0.7499999999999988,812.0974889205623,0.5713128255278166,9.923019341248118
30.576057573181423,0.7500000000000001,815.3117706476568,0.5598823347099501,9.983325522451782
30.576057573181423,0.7500000000000001,815.3117706476568,0.5598823347099501,9.983325522451782
30.614737121714775,0.7499999999999988,815.6209753422029,0.5812693233430961,9.977940402311429
30.63896819955558,0.7499999999999971,816.230059099275,0.6152311342958803,10.027201289299786
30.63896819955558,0.7499999999999971,816.230059099275,0.6152311342958803,10.027201289299786
30.63896819955558,0.7499999999999971,816.230059099275,0.6152311342958803,10.027201289299786
30.63896819955558,0.7499999999999971,816.230059099275,0.6152311342958803,10.027201289299786
30.63896819955558,0.7499999999999971,816.230059099275,0.6152311342958803,10.027201289299786
30.71545031560337,0.7499999999999991,813.387141196252,0.6290774652470023,9.961649860192034
30.71545031560337,0.7499999999999991,813.387141196252,0.6290774652470023,9.961649860192034
30.71545031560337,0.7499999999999991,813.387141196252,0.6290774652470023,9.961649860192034
30.59966086336787,0.7499999999999979,813.3780727355037,0.6355598434290488,9.988206995484012
30.59966086336787,0.7499999999999979,813.3780727355037,0.6355598434290488,9.988206995484012
30.59966086336787,0.7499999999999979,813.3780727355037,0.6355598434290488,9.988206995484012
30.59966086336787,0.7499999999999979,813.3780727355037,0.6355598434290488,9.988206995484012
30.749260877406574,0.7499999999999983,814.6758476170559,0.6375646167290169,9.968996676201758
30.749260877406574,0.7499999999999983,814.6758476170559,0.6375646167290169,9.968996676201758
30.573779109298368,0.7499999999999999,809.9061519390774,0.5633712113289127,9.862610928242319
30.573779109298368,0.7499999999999999,809.9061519390774,0.5633712113289127,9.862610928242319
30.573779109298368,0.7499999999999999,809.9061519390774,0.5633712113289127,9.862610928242319
30.573779109298368,0.7499999999999999,809.9061519390774,0.5633712113289127,9.862610928242319
30.573779109298368,0.7499999999999999,809.9061519390774,0.5633712113289127,9.862610928242319
30.573779109298368,0.7499999999999999,809.9061519390774,0.5633712113289127,9.862610928242319
30.573779109298368,0.7499999999999999,809.9061519390774,0.5633712113289127,9.862610928242319
30.53689180401194,0.7499999999999988,810.8774645279882,0.548737148908842,9.804282244512407
30.671140273978935,0.7499999999999986,811.7072866046565,0.5621613541292815,9.826905618313068
30.671140273978935,0.7499999999999986,811.7072866046565,0.5621613541292815,9.826905618313068
30.671140273978935,0.7499999999999986,811.7072866046565,0.5621613541292815,9.826905618313068
30.671140273978935,0.7499999999999986,811.7072866046565,0.5621613541292815,9.826905618313068
30.517003488101036,0.7499999999999982,812.647905329605,0.5556094941007037,9.800883718113903
30.386900807808992,0.7499999999999993,812.0557153619004,0.5435890605823317,9.761142805497533
30.469777471689508,0.7499999999999992,814.608951219239,0.5944170825758638,9.825325543444047
30.469777471689508,0.7499999999999992,814.608951219239,0.5944170825758638,9.825325543444047
30.469777471689508,0.7499999999999992,814.608951219239,0.5944170825758638,9.825325543444047
30.469777471689508,0.7499999999999992,814.608951219239,0.5944170825758638,9.825325543444047
30.469777471689508,0.7499999999999992,814.608951219239,0.5944170825758638,9.825325543444047
30.469777471689508,0.7499999999999992,814.608951219239,0.5944170825758638,9.825325543444047
30.469777471689508,0.7499999999999992,814.608951219239,0.5944170825758638,9.825325543444047
30.469777471689508,0.7499999999999992,814.608951219239,0.5944170825758638,9.825325543444047
30.469777471689508,0.7499999999999992,814.608951219239,0.5944170825758638,9.825325543444047
30.469777471689508,0.7499999999999992,814.608951219239,0.5944170825758638,9.825325543444047
30.469777471689508,0.7499999999999992,814.608951219239,0.5944170825758638,9.825325543444047
30.504084532845525,0.7499999999999986,815.1869586182788,0.5760769436003862,9.820049411778362
30.75898689979089,0.7499999999999992,817.1073578040666,0.6202688525624915,9.797397733118325
30.750526351823737,0.7500000000000002,817.5743862053514,0.6462679320749519,9.820791370868568
30.750526351823737,0.7500000000000002,817.5743862053514,0.6462679320749519,9.820791370868568
30.750526351823737,0.7500000000000002,817.5743862053514,0.6462679320749519,9.820791370868568
30.750526351823737,0.7500000000000002,817.5743862053514,0.6462679320749519,9.820791370868568
30.750526351823737,0.7500000000000002,817.5743862053514,0.6462679320749519,9.820791370868568
30.750526351823737,0.7500000000000002,817.5743862053514,0.6462679320749519,9.820791370868568
30.70541152026318,0.7499999999999996,817.1217603783978,0.648775693155474,9.784061127480522
30.70541152026318,0.7499999999999996,817.1217603783978,0.648775693155474,9.784061127480522
30.60805200525598,0.7499999999999983,817.5704421150724,0.6699478182022244,9.78955361354142
30.60805200525598,0.7499999999999983,817.5704421150724,0.6699478182022244,9.78955361354142
30.641504108175553,0.7499999999999997,817.5718457235075,0.6763679565322502,9.74684391580945
30.739133637719434,0.7499999999999997,819.5531188746511,0.7119470871227092,9.764882689093266
30.739133637719434,0.7499999999999997,819.5531188746511,0.7119470871227092,9.764882689093266
30.636383687134302,0.7499999999999984,815.4755836302343,0.6772947256835785,9.720364764186343
30.922148113346267,0.7499999999999991,817.9466224515783,0.7215424043386173,9.765492264072961
30.766159890845277,0.749999999999999,815.5081399050687,0.6818925384155843,9.805159589800777
30.71998848873108,0.7499999999999981,816.3236480862322,0.6417924188921627,9.772194278739807
30.71998848873108,0.7499999999999981,816.3236480862322,0.6417924188921627,9.772194278739807
30.71998848873108,0.7499999999999981,816.3236480862322,0.6417924188921627,9.772194278739807
30.572925599766144,0.7499999999999981,816.5605612834271,0.6293404678039506,9.804348685772151
30.572925599766144,0.7499999999999981,816.5605612834271,0.6293404678039506,9.804348685772151
30.572925599766144,0.7499999999999981,816.5605612834271,0.6293404678039506,9.804348685772151
30.572925599766144,0.7499999999999981,816.5605612834271,0.6293404678039506,9.804348685772151
30.572925599766144,0.7499999999999981,816.5605612834271,0.6293404678039506,9.804348685772151
30.572925599766144,0.7499999999999981,816.5605612834271,0.6293404678039506,9.804348685772151
30.63320423746011,0.7499999999999997,817.3100616611291,0.6697890961964598,9.813571345429636
30.759404998057818,0.7499999999999997,817.3808304394219,0.7044861814966643,9.804805534273697
30.759404998057818,0.7499999999999997,817.3808304394219,0.7044861814966643,9.804805534273697
30.759404998057818,0.7499999999999997,817.3808304394219,0.7044861814966643,9.804805534273697
30.77733947688217,0.7500000000000002,815.8113138706104,0.6948559635703094,9.783599461781307
30.552643931907348,0.7499999999999983,812.8705573004919,0.7061325299942589,9.762170989419593
30.381687107762644,0.7499999999999989,810.8945062932902,0.6496045387326002,9.709454600193643
30.381687107762644,0.7499999999999989,810.8945062932902,0.6496045387326002,9.709454600193643
30.302122353481217,0.7499999999999997,813.0569218915339,0.6317293066598525,9.74489673566897
30.302122353481217,0.7499999999999997,813.0569218915339,0.6317293066598525,9.74489673566897
30.585946074036585,0.7500000000000002,813.5741797031818,0.6518399401725856,9.786233390599133
30.67876637746026,0.7499999999999993,812.6441173992764,0.6317970512364638,9.792610090577572
30.67876637746026,0.7499999999999993,812.6441173992764,0.6317970512364638,9.792610090577572
30.67876637746026,0.7499999999999993,812.6441173992764,0.6317970512364638,9.792610090577572
30.67876637746026,0.7499999999999993,812.6441173992764,0.6317970512364638,9.792610090577572
30.67876637746026,0.7499999999999993,812.6441173992764,0.6317970512364638,9.792610090577572
30.67876637746026,0.7499999999999993,812.6441173992764,0.6317970512364638,9.792610090577572
30.627701728712758,0.7499999999999999,813.4270432508139,0.6518471215154541,9.788852876401311
30.627701728712758,0.7499999999999999,813.4270432508139,0.6518471215154541,9.788852876401311
30.627701728712758,0.7499999999999999,813.4270432508139,0.6518471215154541,9.788852876401311
30.627701728712758,0.7499999999999999,813.4270432508139,0.6518471215154541,9.788852876401311
30.627701728712758,0.7499999999999999,813.4270432508139,0.6518471215154541,9.788852876401311
30.627701728712758,0.7499999999999999,813.4270432508139,0.6518471215154541,9.788852876401311
30.627701728712758,0.7499999999999999,813.4270432508139,0.6518471215154541,9.788852876401311
30.234440352680863,0.7499999999999989,812.7222282924065,0.6061567917530906,9.725956507457397
30.234440352680863,0.7499999999999989,812.7222282924065,0.6061567917530906,9.725956507457397
30.326731394218697,0.7500000000000001,812.7502991919375,0.609327999929679,9.734030933457968
30.326731394218697,0.7500000000000001,812.7502991919375,0.609327999929679,9.734030933457968
30.326731394218697,0.7500000000000001,812.7502991919375,0.609327999929679,9.734030933457968
30.260273343245057,0.7499999999999992,811.1224278781717,0.5427175683087125,9.65518784739931
30.260273343245057,0.7499999999999992,811.1224278781717,0.5427175683087125,9.65518784739931
30.260273343245057,0.7499999999999992,811.1224278781717,0.5427175683087125,9.65518784739931
30.260273343245057,0.7499999999999992,811.1224278781717,0.5427175683087125,9.65518784739931
30.260273343245057,0.7499999999999992,811.1224278781717,0.5427175683087125,9.65518784739931
30.36426738476866,0.7499999999999999,811.8450597439787,0.5805534876227774,9.643799016964687
30.36426738476866,0.7499999999999999,811.8450597439787,0.5805534876227774,9.643799016964687
30.36426738476866,0.7499999999999999,811.8450597439787,0.5805534876227774,9.643799016964687
30.645423607848915,0.7499999999999987,812.0163703707282,0.5723071676906073,9.680788874091775
30.629209365371196,0.7499999999999984,816.2139336464537,0.647680167422548,9.755178516349108
30.629209365371196,0.7499999999999984,816.2139336464537,0.647680167422548,9.755178516349108
30.629209365371196,0.7499999999999984,816.2139336464537,0.647680167422548,9.755178516349108
30.629209365371196,0.7499999999999984,816.2139336464537,0.647680167422548,9.755178516349108
30.777362920924627,0.7499999999999993,813.0672297358244,0.5938199810867925,9.711146055707271
30.8654627102421,0.7499999999999996,813.2607583475339,0.5987854526570491,9.708096587255682
30.8654627102421,0.7499999999999996,813.2607583475339,0.5987854526570491,9.708096587255682
30.8654627102421,0.7499999999999996,813.2607583475339,0.5987854526570491,9.708096587255682
30.8654627102421,0.7499999999999996,813.2607583475339,0.5987854526570491,9.708096587255682
30.8654627102421,0.7499999999999996,813.2607583475339,0.5987854526570491,9.708096587255682
30.8654627102421,0.7499999999999996,813.2607583475339,0.5987854526570491,9.708096587255682
30.8654627102421,0.7499999999999996,813.2607583475339,0.5987854526570491,9.708096587255682
30.8654627102421,0.7499999999999996,813.2607583475339,0.5987854526570491,9.708096587255682
30.8654627102421,0.7499999999999996,813.2607583475339,0.5987854526570491,9.708096587255682
30.79072312397155,0.7499999999999988,814.6702576568729,0.6126389195472073,9.733548510535652
30.79072312397155,0.7499999999999988,814.6702576568729,0.6126389195472073,9.733548510535652
30.79072312397155,0.7499999999999988,814.6702576568729,0.6126389195472073,9.733548510535652
30.52973851336905,0.7499999999999993,815.5913580352745,0.5796785460637484,9.717759716672626
30.52973851336905,0.7499999999999993,815.5913580352745,0.5796785460637484,9.717759716672626
30.533198961292364,0.7499999999999992,817.934209997198,0.6249061268543893,9.788832254626598
30.533198961292364,0.7499999999999992,817.934209997198,0.6249061268543893,9.788832254626598
30.533198961292364,0.7499999999999992,817.934209997198,0.6249061268543893,9.788832254626598
30.533198961292364,0.7499999999999992,817.934209997198,0.6249061268543893,9.788832254626598
30.533198961292364,0.7499999999999992,817.934209997198,0.6249061268543893,9.788832254626598
30.395615536954335,0.7499999999999997,817.0633375938687,0.6095852587539353,9.751999280250981
30.395615536954335,0.7499999999999997,817.0633375938687,0.6095852587539353,9.751999280250981
30.239729258510735,0.7499999999999982,815.587723544555,0.5826101977290353,9.767414906396633
30.239729258510735,0.7499999999999982,815.587723544555,0.5826101977290353,9.767414906396633
30.239729258510735,0.7499999999999982,815.587723544555,0.5826101977290353,9.767414906396633
30.239729258510735,0.7499999999999982,815.587723544555,0.5826101977290353,9.767414906396633
30.176823531082775,0.7499999999999994,813.185268354657,0.5508819651304316,9.719321397145729
