logdet,lmin,lmax,d2_bar,tr,Phi
-0.009225537454045973,0.5123224382461194,2.282643722987396,0.3654081703434674,5.703925246091356,44.33139886203282
0.3507776373198224,0.6059578802960376,2.1266059549375864,0.2530001347028195,5.8921999604289645,42.02925131927751
0.32509273102077124,0.6700020961632747,1.9700849666422804,0.3093368578451168,5.761029968830357,42.978784433544746
0.4142172397087157,0.6393339420180894,2.2499175759557413,0.26689867231785264,6.036235726218504,43.09681351476344
0.22192931850010267,0.5756641894330843,2.08032768662261,0.3116202046736611,5.731780936813978,43.084435382431295
0.22192931850010267,0.5756641894330843,2.08032768662261,0.3116202046736611,5.731780936813978,43.084435382431295
0.22192931850010267,0.5756641894330843,2.08032768662261,0.3116202046736611,5.731780936813978,43.084435382431295
0.1362540680635419,0.5761476905887853,2.002133585317065,0.3713759854494822,5.643987160000883,44.55358942146139
-0.14928810984663365,0.5220690137021178,1.6188370760028783,0.35501251910296183,5.226881771388911,46.51349727405189
0.2059426271584346,0.5252590769002168,2.309385208113492,0.4647870976610456,5.972737562273647,47.01044915807775
0.33756985927172134,0.7027540881650165,2.203417820568013,0.30912779458191764,5.897113068668169,43.24496485610589
-0.00502201869552199,0.5791968472287778,2.344531494056271,0.404631769406455,5.765140960596759,45.200719614665665
0.1343449016791317,0.5840082924710543,2.144782644485599,0.27559252970209913,5.667958184608554,42.37422367386435
0.28129494351539774,0.6009374541145281,2.126864776029369,0.24351471462954324,5.807869286825532,41.67886399452367
0.4111433460053509,0.6336622783698898,2.282707570823241,0.39125713774439447,6.030319959817713,45.57056249818251
0.22681196263030767,0.5958770080756475,1.9892738737527043,0.2484180531064254,5.722583786565899,41.734754060026134
0.020877706776453953,0.5537737567271437,1.8032790928171645,0.48042492750238047,5.522574978202934,47.1752666281573
0.04595493834787184,0.5818613010094584,1.6726282073276209,0.5103528491948388,5.429663602493822,47.95083812166785
0.12674411700435317,0.6036263755147501,1.9836605416354463,0.31113539655054984,5.56609382848183,43.30671574769292
0.16750209254041004,0.574997022062539,2.0399054512452475,0.3363955308703632,5.685005743880078,43.52458734652979
0.3138888193893403,0.5919300504643381,2.3308172564668674,0.3119039828415663,5.967778715007471,43.62398782980086
0.19927703231756266,0.6084024359023862,2.576896312753826,0.4626120761870947,5.954668701319635,46.886545632224426
0.19533580989797988,0.4372518529476297,1.8293147246986243,0.48380414081390244,5.83267869071752,46.866015567657094
0.27562240455495235,0.5087788430181531,1.698434908808395,0.4378106005320837,5.7159607786585225,45.62164248634982
0.20957216032342352,0.4680675341656725,2.4282604789960844,0.5170085659434037,6.071085954388531,48.750498098055274
0.1708148209972314,0.5100285903613757,1.8782813024633487,0.459460636212347,5.693158261946968,46.171766289303434
0.1860212746031682,0.5888357928531328,1.9702130650276943,0.3026188921840997,5.755460343192349,42.91949013496011
0.1860212746031682,0.5888357928531328,1.9702130650276943,0.3026188921840997,5.755460343192349,42.91949013496011
-0.07411265658469013,0.5559976662279162,2.6035830379527853,0.5503090242308601,5.847076486282469,48.47408126847459
