logdet,lmin,lmax,d2_bar,tr,Phi
0.1130566538959521,0.5392145324533535,2.190697356980535,0.27124917661840736,5.722595156280291,42.285348647169116
0.3989794578933596,0.5609504767621476,2.134560005702491,0.3647627910262426,6.0512991321848055,45.25328811677861
0.18431915092945317,0.5395812395240661,2.0986476772032763,0.2688324339601152,5.892900059891316,42.595108325758325
0.2870219017750526,0.5652736853430144,1.839503553484122,0.2366630737511007,5.760893771577371,41.46881114655814
0.3927694445568785,0.5880830476342451,1.9488682357981006,0.1443844115450914,5.879115792454799,39.699363037990736
0.2633858174922899,0.572720095354853,1.9042604723721546,0.1547893844803598,5.695942222648253,39.726379192887435
0.5441819953526906,0.6873126770626355,1.5577609089919424,0.37873165868591335,5.771292293953341,44.107677865421174
0.5869476367567615,0.6190206330011617,1.917386902858647,0.24105371945171158,6.065168366988077,42.56317930584489
0.23830061549195347,0.615057275366207,2.04142711679125,0.3067204440581885,5.762844101334245,42.97990246435363
0.13002452873844894,0.593761922373158,1.9677567320996276,0.4788424438486616,5.611085248318813,46.63459123418137
0.5662750945027012,0.7879800154684715,1.7878056559827595,0.3244230748641404,5.848399359214885,43.17300836339478
0.24397863989796148,0.5898613335430084,1.644405402838336,0.22942570934010684,5.571977369957106,41.38862728322127
0.6152105537099545,0.7789582075588369,1.5876513346407675,0.5137131850047955,5.864804603151808,46.9715384258899
0.18325539215155018,0.49513236444059483,2.2732123610109367,0.38239188151091097,5.91439890899614,45.00347964068209
0.058455901472214244,0.5846821099267693,1.9086691640358124,0.38100408467878916,5.621293117453668,44.727488562282566
0.12199189417293443,0.6977997271832916,1.90928361467791,0.2521959747628206,5.5320127909835275,42.15946278729668
0.4087415113417121,0.627434168131303,2.1741481136866296,0.25075004618257524,5.932570378290666,42.16957558027427
0.34922760294138877,0.6146778349759405,2.170576239879982,0.38451385893835327,6.069079884814609,45.90238952240483
0.41577470990965404,0.5687220540093229,2.0495884013287835,0.2327405551587279,5.938526751971014,41.79302916460387
0.33019531212807574,0.6045448925418313,1.71048846067566,0.19617051765635427,5.734727249107433,40.515298068601666
0.10231305972577148,0.5657872327390692,1.8110127423539208,0.39101089427715835,5.597417240635954,44.949451101670725
0.33384890114807264,0.6232107527462842,1.888199851376645,0.1984910897793855,5.720284118935342,40.567412698022395
0.2315134444834097,0.4998230733018714,2.583379701233626,0.4090917556639121,6.121652111193066,46.92232100733948
0.13744083290311337,0.6527758567789238,1.911859255527348,0.4481098068094048,5.495231795284009,46.42225744956824
0.4832817873703389,0.6063442364080045,2.0677879649409,0.17886590436607372,5.960252795176549,40.72277447954474
0.4789071617767109,0.7621399165765523,1.6323771430929581,0.47547360703397296,5.723420042172236,46.03573101014444
