d,m,E,n_steps,burn,Method,runtime_mean,runtime_sd,accept_mean,accept_sd,rel_W_error_mean,rel_W_error_sd,rel_W_error_Rhat,rel_W_error_ESSsec,test_nll_mean,test_nll_sd,test_nll_Rhat,test_nll_ESSsec,logdet_Q_mean,logdet_Q_sd,logdet_Q_Rhat,logdet_Q_ESSsec,lambda_min_Q_mean,lambda_min_Q_sd,lambda_min_Q_Rhat,lambda_min_Q_ESSsec,Phi_mean,Phi_sd,Phi_Rhat,Phi_ESSsec
5,20,20,16000,4000,cone_geom_mala,63.11985111236572,0.46120213944447186,0.58684375,0.005325963332268303,0.48146805144365346,0.03317624643490544,1.0010411255167468,18.265166596177586,9.708150823168276,0.3975738478602267,1.0073550868294538,3.2589666809922493,95.61984675459195,1.3665392898494355,1.0027059688543747,5.417919658508228,0.7499999999999988,4.782773908926963e-16,0.9999166631941551,190.11451688372404,477.9363030498311,22.263623503226093,1.0869930546852173,0.35985344512310835
5,20,20,16000,4000,Euclidean_MALA,18.93946063518524,0.9114421883126644,0.18965625,0.01837744456528164,0.5648708226160191,0.03913231992824901,1.8785366066407254,0.3490708508312758,9.794551536496334,0.38124478437532816,1.6356361019752101,0.37381011018828436,72.85595328448703,3.776766438500466,1.813183552902902,0.35335196511737577,0.7499999999999991,3.409221731095405e-16,1.015553800266275,633.5977687615195,704.8447866850966,66.19559789645913,1.69888022518126,0.3592350332155817
5,20,20,16000,4000,generic_RMALA,66.91587603092194,0.18218944265653655,0.32665625,0.0065173046895681385,0.483544994234173,0.03282720593523431,1.0637386591680267,0.35416767566221025,9.690832022098382,0.3794077774323383,1.1329870802832613,0.25293629995856803,96.65956534438492,1.3376914568574612,1.037748895402164,0.2013246216449971,0.7499999999999988,4.85709128700406e-16,0.9999166631941551,179.32964061405667,425.0769063382102,13.570777455974355,1.14924874381566,0.20057492828015902
